geom,value,id
POINT(-1.2990880159 51.6650286539),337500,385252
POINT(-1.2777383207 52.1109168786),850000,387426
POINT(-1.235669221 51.6040301226),499995,388976
POINT(-1.2719084007 51.7864999307),2125000,393837
POINT(-1.5093852443 51.6373396623),262761,398823
POINT(-1.3408087956 51.6714469609),231150,398852
POINT(-1.297617063 51.8226394489),383000,398863
POINT(-1.3227555867 52.064754894),245000,400196
POINT(-1.2789514307 51.8121506499),585000,419561
POINT(-1.2660193341 51.7750622721),1550000,434806
POINT(-1.3787249341 51.7813486941),333000,450155
POINT(-1.2716527043 51.6518961115),510000,453436
POINT(-1.2943457503 51.6603516645),297500,460279
POINT(-1.1416297807 51.6022118022),490000,463340
POINT(-0.9695546259 51.4805084937),421500,468231
POINT(-1.1340651228 51.8901169637),304500,478739
POINT(-0.9897470277 51.4542746312),540000,486513
POINT(-1.2471263758 51.6080064196),510000,493212
POINT(-1.1176513469 51.8964686926),509880,501285
POINT(-1.4236730588 51.5992844248),445000,519090
POINT(-1.2692933618 51.7823476887),1175000,525801
POINT(-1.2598893935 51.6854601502),326500,535362
POINT(-0.899692478 51.5298152748),532500,540263
POINT(-1.2989659479 51.658877704),405000,551552
POINT(-0.9044973526 51.5350396058),418000,563885
POINT(-0.9642425552 51.46516609),442500,577305
POINT(-0.9186222744 51.527311714),610000,583819
POINT(-1.2788876097 51.7515574069),542000,583828
POINT(-1.5547990046 51.9338283132),235000,584920
POINT(-0.9586281462 51.4670765661),420500,587107
POINT(-1.1760703898 51.9014779087),499950,587794
POINT(-1.6368259605 51.8082252998),328000,591003
POINT(-1.2314333717 51.7308373738),424000,594890
POINT(-1.3533583741 52.0739807544),222000,595162
POINT(-1.5974746927 51.6517283776),318600,603142
POINT(-1.1981810874 51.7140261497),302000,615363
POINT(-1.562276553 51.6023647116),297000,617862
POINT(-1.5805062318 51.6563356727),256000,637292
POINT(-1.2374545383 51.7395892394),955000,638208
POINT(-1.257775594 51.744790408),750000,659692
POINT(-1.3233880818 52.0663409172),225000,660444
POINT(-1.5819082333 51.6563586512),257500,682741
POINT(-1.4335802368 51.593263282),366300,687530
POINT(-1.1053988996 51.7022878076),462500,692459
POINT(-1.1390129306 51.9079919536),297000,700890
POINT(-1.2884858918 51.6005672247),295077,711096
POINT(-1.5857243615 51.6500331316),262500,713472
POINT(-1.3598331842 52.0793208142),237000,720541
POINT(-1.2239450908 51.613295597),277000,722526
POINT(-1.5111633738 51.7823335192),362000,725435
POINT(-1.1547725792 51.9001579944),725000,429
POINT(-0.9445154332 51.6709923117),3650000,963
POINT(-0.9149048048 51.5339134039),830000,6462
POINT(-1.499312007 51.7922189307),645000,13554
POINT(-1.3846608507 51.7818923712),813000,15308
POINT(-1.144157249 51.5768197675),477500,24123
POINT(-1.3416269815 51.844292931),326172,26153
POINT(-1.3474981746 52.0536019968),436000,31355
POINT(-1.2887847111 51.828853369),482000,34025
POINT(-1.240334989 51.7042986699),745000,34909
POINT(-1.5349027364 51.7278524989),600913,36455
POINT(-1.3416269815 51.844292931),850000,36598
POINT(-1.2843528974 51.6733829967),700000,39292
POINT(-1.2028292487 51.5704619633),1425000,51358
POINT(-1.2957878462 51.8301542339),590000,52798
POINT(-1.5676608752 51.8651664403),745000,55615
POINT(-1.5126259463 51.7797860687),397000,56403
POINT(-1.2912087807 51.8010578621),1100000,57255
POINT(-1.141160767 51.6332025713),530000,59221
POINT(-1.216974005 51.7547850592),1150000,59446
POINT(-1.1676309758 51.9066964112),505000,62763
POINT(-1.3580484683 52.0470606486),419950,65808
POINT(-1.5405890048 51.9537428111),957500,66393
POINT(-1.4044819477 51.595106532),759950,67954
POINT(-1.2821761726 51.6921530639),541500,72925
POINT(-1.1692068786 51.8945513278),699995,75791
POINT(-1.4050854249 51.8127834907),465000,79196
POINT(-1.2547758044 51.6091521477),414000,79200
POINT(-1.4310883431 51.6078356466),356000,82306
POINT(-1.456177183 52.0825211857),1250000,83373
POINT(-1.5321642728 51.9004647337),625000,86647
POINT(-1.2544748384 51.9249551721),440500,93993
POINT(-1.4618986416 51.7926288112),520000,95345
POINT(-1.265544501 51.6810447734),403000,97439
POINT(-1.1551253007 51.8828972494),266000,97798
POINT(-1.2716645907 51.7683178523),1872500,98896
POINT(-0.9288627459 51.5061756222),1100000,104607
POINT(-1.2111505959 51.7655627556),528000,105928
POINT(-1.4040704515 51.5956619254),429950,106417
POINT(-1.3007994135 51.6120065127),747500,107058
POINT(-1.3369023861 52.1053755211),1020000,109475
POINT(-0.9628052048 51.4809524753),890000,110322
POINT(-1.2268590182 51.5718363854),667000,110650
POINT(-1.2943469057 51.5959628636),405000,111823
POINT(-1.2066109832 51.7690927753),799950,112853
POINT(-1.4363730187 51.9977956713),1275000,113212
POINT(-1.3825956165 51.7855769837),570000,114854
POINT(-1.4156429811 51.5882390038),540000,116501
POINT(-1.5824907872 51.6495900987),368000,117678
POINT(-1.6179849533 51.8700427587),1250000,119275
POINT(-1.5933127802 51.7727023915),605000,120806
POINT(-1.2832142987 52.0899475105),700000,124121
POINT(-1.464175243 51.7901666095),535000,127551
POINT(-1.2636433933 51.6448327868),437500,131527
POINT(-1.5393043022 51.6765559933),825000,140128
POINT(-1.1301083472 51.8677443991),540000,142691
POINT(-0.9980094847 51.4739571646),930000,144430
POINT(-1.2288053089 51.8647913308),362500,149156
POINT(-1.4463396552 51.7287545145),790000,154047
POINT(-1.1452532815 51.9139087489),498500,155719
POINT(-0.9580234332 51.4601202594),570000,163737
POINT(-1.1566718278 51.7013541272),210000,167955
POINT(-0.9855494869 51.4546969745),162500,172103
POINT(-1.2991231656 51.6674385982),190000,177269
POINT(-1.1508580003 51.8957870215),131500,184411
POINT(-1.478117306 51.7919197633),150000,196062
POINT(-1.2249599512 51.7156714746),99750,199271
POINT(-1.4976194759 51.7788146237),130000,202457
POINT(-1.472531793 51.7922004943),150000,209792
POINT(-1.3225160091 52.0603390065),160000,211163
POINT(-1.3787080427 51.7804674566),246000,212967
POINT(-1.1942211023 51.7250764695),205000,221044
POINT(-1.2265626522 51.6249929653),265250,221664
POINT(-1.2201260669 51.759355669),326000,226948
POINT(-1.1253310617 51.5990523916),160000,228627
POINT(-1.2808384358 51.6313529459),242500,231949
POINT(-0.9609424536 51.4564414757),309430,240867
POINT(-1.2634340635 51.6122369105),212500,242745
POINT(-1.2319171212 51.7176952368),201500,249791
POINT(-1.3344932708 52.0611894637),120000,256722
POINT(-1.4236730588 51.5992844248),215000,258412
POINT(-0.9825397106 51.4567210662),213000,271336
POINT(-1.5073758961 51.7773724383),88000,281592
POINT(-0.9861747458 51.4537582119),215000,284598
POINT(-0.9559479473 51.5359222071),3210000,290963
POINT(-1.1679603053 51.8849308371),6700000,294730
POINT(-0.9917206453 51.5769317833),2490000,301447
POINT(-1.3666277153 51.7943216379),7299078,302004
POINT(-1.4096992082 52.0568793646),1023000,304543
POINT(-1.626824668 51.9673722064),3000000,305581
POINT(-1.1777926241 51.6633527523),219480,305910
POINT(-1.2274103943 51.8656813075),570000,306029
POINT(-1.3331535661 52.0590780294),45000,316450
POINT(-1.5928527262 51.9124684051),327500,316720
POINT(-0.8975978109 51.6795890878),2375000,318301
POINT(-1.2412749893 51.6064402224),451057,322661
POINT(-1.5742585683 51.7676447652),747963,325832
POINT(-1.2355995997 51.7697074851),457000,326696
POINT(-1.5870145012 51.7339008181),565000,327778
POINT(-1.2319487614 51.5669242971),343500,328502
POINT(-1.2660783303 51.9285975722),198690,330094
POINT(-1.3554440547 52.0568105096),225000,336446
POINT(-0.9794096277 51.4615495697),592000,340694
POINT(-1.4833478876 51.8734671012),387500,347135
POINT(-0.9085276479 51.6942036392),327500,356939
POINT(-1.1431805808 51.6034369974),460600,357691
POINT(-1.4986709364 51.783341761),391628,357729
POINT(-1.3824533298 52.0166940121),505000,364858
POINT(-0.9795923276 51.7445663728),527500,367746
POINT(-1.2183071377 51.7279095942),352500,369421
POINT(-1.5782146752 51.7660945355),377826,373662
POINT(-1.3507516388 52.0716287437),210500,386892
POINT(-1.1787505647 51.8979720583),399950,400338
POINT(-1.134840734 51.6046347096),615000,412611
POINT(-0.9910299707 51.4829252673),980000,428079
POINT(-0.959190044 51.4714876947),520000,429009
POINT(-1.006458032 51.644252599),448000,437020
POINT(-1.216974005 51.7547850592),779500,449642
POINT(-1.2256793821 51.6047380266),182500,450000
POINT(-1.346270757 52.0507630755),245000,452141
POINT(-1.5430794039 51.7282353255),461500,456786
POINT(-0.9186222744 51.527311714),590000,465580
POINT(-1.6017935831 51.8597752125),465000,468983
POINT(-1.3273058798 51.8438703347),562500,471286
POINT(-0.9112801071 51.695263208),367000,476567
POINT(-1.3019217116 51.8060311397),323000,480640
POINT(-1.2847979058 51.8130315042),417500,484207
POINT(-0.9676008776 51.7483010659),323000,488359
POINT(-1.2297764718 51.5674046322),585000,491724
POINT(-1.2392076532 51.7412730009),1400000,491911
POINT(-1.3651504439 52.0614396064),245000,495518
POINT(-1.2251988809 51.7482488241),935000,513525
POINT(-0.9932727324 51.4811371491),685000,514131
POINT(-1.6408920648 51.9610952808),1750000,527165
POINT(-1.4208135422 51.6084238197),313000,547967
POINT(-1.1719968985 51.664822596),225000,548369
POINT(-0.9492713932 51.4683058302),435175,553927
POINT(-1.2722710859 51.7666492065),945000,559963
POINT(-1.2322189593 51.6151122866),276000,565638
POINT(-1.1919653683 51.7249171141),295500,565996
POINT(-1.1815710472 51.8979197742),255496,566026
POINT(-0.9154305098 51.5475858939),660000,566835
POINT(-1.3426598218 52.059329247),760000,566840
POINT(-1.4834004401 51.7914486176),770000,568797
POINT(-1.1619809267 51.5712475922),887500,569079
POINT(-1.5929436573 51.8524441727),690000,570395
POINT(-0.9751983653 51.7524767572),347000,572481
POINT(-1.3154600621 51.7366164001),580000,574305
POINT(-1.2322930882 51.7305193024),585000,583118
POINT(-1.2374545383 51.7395892394),867500,584922
POINT(-1.4297300198 51.610211833),265000,597711
POINT(-1.2493169193 51.9307846545),282000,610928
POINT(-1.1418774222 51.8995611076),377000,622874
POINT(-1.5633588771 51.7633608776),233000,623546
POINT(-1.469032232 51.7889388601),368000,628297
POINT(-1.3617944048 52.0604953942),225000,630785
POINT(-1.4527647028 51.9147599643),534000,641440
POINT(-1.1435429566 51.5680393988),387500,646356
POINT(-1.1455365317 51.9112404111),262500,669881
POINT(-1.6241695185 51.9157643565),970000,671821
POINT(-1.5098693513 51.7840274788),210000,681135
POINT(-1.2687278186 51.7581303501),627000,698988
POINT(-1.4628272285 51.7913562974),362000,707649
POINT(-1.2355643239 51.6051174257),341000,722980
POINT(-0.960765971 51.468660192),437500,724806
POINT(-1.1662527262 51.8979111608),480000,44089
POINT(-1.2761250485 51.8762950843),480000,125238
POINT(-1.2599619483 51.6756777867),480000,18368
POINT(-1.2427616917 51.633397701),480000,462046
POINT(-1.4797521541 51.585204665),480000,523433
POINT(-1.2261594572 51.6130224637),480000,12776
POINT(-1.3127236491 51.8072096052),480000,140765
POINT(-1.2792652641 51.6823165156),480000,360801
POINT(-1.1655855509 51.8970522589),480000,985
POINT(-1.1821665163 51.8971416728),480000,72896
POINT(-0.9787426005 51.4617685562),480000,696639
POINT(-1.1436953517 51.5768253922),480000,103564
POINT(-1.5362880611 51.9432424557),480000,146963
POINT(-1.2047714756 51.746754684),480000,374451
POINT(-1.2391394062 51.7048304365),480000,396163
POINT(-1.2748415089 51.6866951882),480000,123659
POINT(-1.2689129165 51.7807718341),480000,229683
POINT(-1.531063399 51.8371806858),480000,86626
POINT(-1.3457153324 51.7484323805),480000,125950
POINT(-1.2972562671 51.7431716948),480000,471350
POINT(-1.2615510758 51.7744228962),480000,205136
POINT(-1.3345075557 52.0425425107),480000,156982
POINT(-1.4321626559 51.5900194498),480000,42207
POINT(-1.3392353047 52.0541673297),480000,338364
POINT(-0.9664160202 51.4843024641),480000,167766
POINT(-1.2038833587 51.7478366313),480000,487466
POINT(-1.2775250615 51.689867725),480000,74030
POINT(-1.276946234 51.8178028787),480000,321949
POINT(-1.1984877184 51.5752969278),480000,353849
POINT(-1.3118842363 52.0260221961),480000,123863
POINT(-1.3225367695 52.0338700231),480000,28241
POINT(-1.1699738506 51.9097160416),480000,120675
POINT(-1.2914079004 51.8281408877),480000,147970
POINT(-1.14611317 51.9222318815),480000,395054
POINT(-0.908576447 51.5368939745),480000,676628
POINT(-1.144157249 51.5768197675),480000,105098
POINT(-0.9115756793 51.6968125064),480000,19107
POINT(-1.1821665163 51.8971416728),480000,71469
POINT(-1.3014828139 51.752745752),480000,134067
POINT(-1.144157249 51.5768197675),480000,30256
POINT(-0.960520409 51.7475372686),480000,36637
POINT(-1.1258670897 51.5989574733),480000,273400
POINT(-0.9632656192 51.4682597287),480000,712009
POINT(-1.2609714497 51.5984552523),480000,11951
POINT(-1.2062249272 51.755567106),480000,332275
POINT(-0.8994631785 51.5285632375),480000,474830
POINT(-1.144157249 51.5768197675),480000,62886
POINT(-1.3031586909 51.6126049682),480000,71781
POINT(-1.3019627002 51.6990606842),480000,521423
POINT(-1.2110299736 51.7558512339),480000,456503
POINT(-1.332070572 52.0857209317),480000,15719
POINT(-1.3004022571 51.5974287194),480000,76027
POINT(-1.2128475993 51.7262996714),480000,386487
POINT(-1.3477853458 51.8480675735),480000,523431
POINT(-1.3269906253 52.0683305489),320000,400720
POINT(-1.3286631992 52.0345883985),320000,398368
POINT(-1.5633588771 51.7633608776),320000,513507
POINT(-1.4612991215 51.7918348344),320000,626102
POINT(-1.304663072 51.5708207285),320000,515697
POINT(-1.2306460238 51.725194671),320000,536560
POINT(-1.2828443591 52.0920851006),320000,448015
POINT(-1.4972273882 51.7919222924),320000,452828
POINT(-1.3434299508 52.0804082374),320000,469088
POINT(-1.410543669 51.684441525),320000,547905
POINT(-1.3534836884 51.5977145735),320000,574431
POINT(-1.2013131175 51.7227421827),320000,698986
POINT(-0.9929830895 51.4589603843),320000,660687
POINT(-1.4266320691 51.5867376073),320000,738847
POINT(-0.9306619902 51.6893898239),320000,646351
POINT(-1.160025096 51.9060938813),320000,479658
POINT(-1.5539077287 51.9357040664),320000,334659
POINT(-1.3476481227 52.0683478677),320000,350345
POINT(-1.2861713376 51.6837433174),320000,386883
POINT(-1.2788375167 51.6737269607),320000,160959
POINT(-1.1227334761 51.6012359829),320000,215413
POINT(-1.4831868357 51.7873026781),320000,283188
POINT(-1.5260756552 51.8989658478),320000,418895
POINT(-1.145860085 51.8826775022),320000,699968
POINT(-1.581057687 51.6592419004),320000,732726
POINT(-1.2822688778 51.784099955),320000,203716
POINT(-1.3347943002 52.0870670062),320000,487012
POINT(-0.9912511785 51.4572100192),320000,585210
POINT(-1.529628603 51.5899378696),320000,333726
POINT(-1.4404372755 52.0597899433),320000,726339
POINT(-1.4737108168 51.9985258036),320000,669405
POINT(-1.4790205009 51.7638619265),320000,435282
POINT(-1.4208135422 51.6084238197),320000,154348
POINT(-1.297617063 51.8226394489),320000,510185
POINT(-1.3652347577 52.0760684199),320000,77947
POINT(-1.3054309888 51.925869234),320000,416745
POINT(-1.2762777732 51.9319334908),320000,497444
POINT(-1.342259457 52.0806174848),320000,960
POINT(-1.31986325 52.0159807246),320000,573048
POINT(-1.636070803 51.8083398537),320000,326551
POINT(-1.3346717703 51.9527327109),320000,402274
POINT(-0.9825397106 51.4567210662),320000,546802
POINT(-1.2039113652 51.7207097838),320000,632137
POINT(-1.1069885677 51.6214566042),320000,702124
POINT(-1.1935650491 51.7676282666),320000,620124
POINT(-1.1682419353 51.7206424402),320000,671436
POINT(-1.3579648076 52.1221434879),320000,45668
POINT(-1.2642293631 51.5996625876),320000,411790
POINT(-1.4658615244 51.7934740801),320000,713760
POINT(-1.1264499962 51.5994293767),320000,260073
POINT(-1.3347943002 52.0870670062),320000,403706
POINT(-1.5436766299 51.7307552447),320000,474806
POINT(-1.5061805205 51.7779968045),320000,521726
POINT(-1.482822768 51.7937838152),320000,374482
POINT(-1.1453120415 51.9161749654),320000,579381
POINT(-1.4867950129 51.7682928774),320000,720782
POINT(-1.1681639777 51.9014492735),320000,623414
POINT(-0.96205301 51.7489265444),320000,349601
POINT(-1.2925192004 51.6625256412),320000,628687
POINT(-1.5398857389 51.9442455669),320000,335533
POINT(-1.3664651845 52.0808851679),320000,341686
POINT(-1.4013377806 51.7485487728),320000,374586
POINT(-1.4876660156 51.7975993991),320000,559958
POINT(-1.4806676554 51.7933157399),320000,675266
POINT(-1.1148554768 51.8478855476),320000,645812
POINT(-1.5776796824 51.7675222345),320000,356881
POINT(-1.2917898445 51.6647961168),320000,410855
POINT(-1.6555544066 51.603753831),320000,372974
POINT(-1.1169218707 51.9314571483),320000,698664
POINT(-1.3249273629 52.0358167849),330000,477488
POINT(-0.9100618025 51.5405045299),330000,174498
POINT(-1.2615510758 51.7744228962),330000,278837
POINT(-1.3681171223 52.0620759446),330000,388916
POINT(-1.3072360182 52.0193327098),330000,146037
POINT(-1.2227976656 51.7202068263),330000,280437
POINT(-1.3549722082 52.0794381132),330000,356866
POINT(-1.5731850041 51.6447192271),330000,294702
POINT(-1.2073267078 51.7381401759),330000,337701
POINT(-1.3216332229 52.0396369709),330000,341714
POINT(-1.4151797084 51.5939643624),330000,458649
POINT(-1.2005747942 51.7604830563),330000,505157
POINT(-1.2116031077 51.7287549559),330000,629932
POINT(-1.3096754038 51.6409669069),330000,661857
POINT(-1.2331515176 51.7491011864),330000,354902
POINT(-1.186487295 51.7219930634),330000,399960
POINT(-1.500258697 51.7918363412),330000,509923
POINT(-1.257956882 51.6142255712),330000,367745
POINT(-1.5892309025 51.6586683071),330000,645541
POINT(-1.3529657539 52.0789325942),330000,636341
POINT(-1.2864460463 51.6846711115),330000,520786
POINT(-1.2228176922 51.7299985036),330000,326747
POINT(-1.2730916347 51.6016509368),330000,386490
POINT(-1.3028352212 51.6158130528),330000,500160
POINT(-1.1357520274 51.9067182519),330000,349579
POINT(-1.1619503589 51.8963700602),330000,463763
POINT(-1.3687283111 52.0776965896),330000,630047
